SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn
1,1,0,1.5270719577121736,1,1,0.904916190921967,1.8319928302532997,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,0
0,0,0,-1.1595065416350294,0,0,-0.7476236616079653,-0.9446831049714564,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,0
1,0,0,-1.1188008067964355,1,1,0.6842457086062228,-0.8296766238876457,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,0
0,1,0,1.1607203441648277,1,0,-1.4826388771408567,-0.44779894175395446,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,0
0,0,1,-1.2002122764736234,1,1,-1.2785601604127628,-0.955718637208228,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0
0,1,1,-1.2002122764736234,1,0,-0.6845749523748957,-0.9499046888131099,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
0,1,1,0.06166550352279012,1,0,0.7472944178392927,0.25222238444618855,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,1
0,1,0,1.5677776925507676,1,1,1.352893861788515,2.26977217469175,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,False,False,0
0,1,1,-0.38609757970174374,1,1,0.8684143066291369,-0.04433286256065417,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,0
0,0,0,0.14307697319997809,1,0,-1.5058673489635668,-0.7365437524262233,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,0
0,1,0,-0.7117434584104956,1,1,0.12178485518489039,-0.5224807543463413,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
0,1,0,-0.8745663977648716,1,1,-0.3278519922404224,-0.7420724882585621,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0
1,0,0,-0.7117434584104956,1,1,0.3441145140593994,-0.5054338188632964,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,1
0,0,0,1.2014260790034217,0,1,-0.7078034241976054,0.197176359829767,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,False,0
0,0,0,-1.0373893371192475,1,0,0.9978300782128064,-0.7212958500314791,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,1
0,1,1,-1.0780950719578415,1,1,0.5166688761709587,-0.7882769234288226,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,1
0,0,0,-0.1418631706701798,1,0,-1.3200395743818876,-0.7008921820788,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,0
0,1,1,1.6084834273893616,1,1,0.8219573629837174,1.8822341201582837,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,0
0,0,0,1.4863662228735797,1,1,0.6776090023711627,1.5787898927889232,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,0
0,0,0,-0.7117434584104956,1,1,1.2085455011759603,-0.32706626998664984,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,1
0,1,1,-0.6710377235719016,1,0,-1.5008898192872717,-0.8766050601788077,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0
1,1,1,0.590840056424512,1,0,0.18649274097672516,0.44313928608512804,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
0,1,1,0.631545791263106,1,0,0.1582867394777205,0.31782127388544723,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,0
0,1,1,1.6084834273893616,1,0,0.12676238486118555,1.1359644799320678,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,True,True,False,False,0
0,0,0,-0.4675090493789317,1,1,0.29102086417891987,-0.3249820243355697,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0
0,1,0,1.6084834273893616,1,1,1.5005605755185993,2.5008601688267715,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,0
0,1,1,-1.0373893371192475,1,0,0.1582867394777205,-0.7824410356057981,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,0
1,0,0,-0.22327464034736777,1,1,0.6742906492536329,-0.005302620315690625,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1
0,1,0,-1.1595065416350294,1,1,0.32254521879545484,-0.876670878462526,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
0,0,0,-1.1595065416350294,1,1,-0.6281629493768859,-0.9239722850280918,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
0,1,1,-0.2639803751859618,1,1,0.858459247276547,0.02740906669231438,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,1
0,0,0,0.387311382231542,1,0,0.49675875746577897,0.4449602586013349,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0
0,1,1,1.4863662228735797,1,1,0.5647849963751436,1.4489084795847722,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,0
0,0,1,0.6722515261016999,1,0,-1.4760021709057967,-0.5593170538006942,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,0
0,0,0,-1.2816237461508113,1,0,0.3607062796470494,-0.9756615771748789,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,1
0,0,0,0.22448844287716607,1,0,0.10685226615600583,0.1566322970592822,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,0
0,0,0,0.18378270803857208,1,1,1.1654069106480704,0.6631039902717528,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,0
0,1,0,-0.7524491932490895,1,0,0.5647849963751436,-0.49038337131970733,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,0
1,0,0,-1.2816237461508113,1,1,0.4702119325255387,-0.9742135749330759,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,1
0,0,0,-0.9559778674420595,1,1,-1.5075265255223318,-0.9304444162603933,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,0
0,0,0,-0.3453918448631497,1,1,-0.45726776382409173,-0.449159186284133,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0
0,1,1,-0.9966836022806536,1,0,-0.3046235204177124,-0.812871022111568,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,0
0,0,0,-1.2816237461508113,1,0,0.6925415914000478,-0.9712736915936575,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,1
0,1,0,1.6084834273893616,1,0,0.473530285643069,1.361370162239407,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,0
0,1,0,1.6084834273893616,1,1,1.3462571555534548,2.3012991325928254,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,0
0,1,1,-0.6303319887333076,1,1,-0.3178969328878323,-0.6050168821291142,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0
0,0,0,1.4456604880349857,0,0,-0.019245152310133944,0.983002788570693,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,0
0,1,0,0.631545791263106,1,1,0.02389343821775623,0.3489752615121186,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,True,False,0
0,1,1,-1.0373893371192475,1,1,0.35738792652951956,-0.7658109492529694,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,0
0,0,0,0.5501343215859179,0,1,-1.1342117998002084,-0.3554339502692457,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0
0,1,1,0.7129572609402939,1,0,1.2865267994379153,1.2161969677847,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,1
0,1,0,-0.38609757970174374,1,0,-0.3543988171806622,-0.47291958670644646,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,0
0,1,1,-0.7931549280876836,1,1,-1.4760021709057967,-0.897250061838454,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0
0,0,1,-0.5896262538947137,1,0,-1.3150620447055927,-0.8094265319303093,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,0
0,0,0,1.2828375486806096,1,1,-1.3449272227633626,-0.3063335106153791,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,0
0,0,0,1.3642490183577978,1,0,0.8120023036311275,1.6136735831596327,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,0
0,1,1,-0.9559778674420595,1,0,-0.5418857683211062,-0.8236213417855603,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0
1,0,0,-0.4675090493789317,1,1,0.9729424298313315,-0.14286283328697894,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,1
0,0,1,0.30589991255435406,1,1,-1.477661347464562,-0.633801411541926,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,0
0,1,1,-1.0373893371192475,0,0,-0.5070430605870415,-0.8748499059463192,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,0
0,0,0,0.9571916699718578,1,1,1.3827590398462843,1.577276072263402,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,0
0,1,1,-0.4268033145403377,1,0,-1.466047111553207,-0.8104357456139902,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,0
0,0,0,-1.1595065416350294,1,1,0.1981069768880804,-0.8891324735131946,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
1,1,0,-1.2816237461508113,1,1,0.31590851256039476,-0.9762539417283439,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
0,0,0,-0.019745966154397852,1,0,0.866755130070372,0.2510595947671649,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,0
0,0,1,-0.2639803751859618,0,1,-0.8289233129874498,-0.5597119635030041,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,0
0,1,1,-0.5896262538947137,0,0,-0.614889536906766,-0.6524499252621166,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,0
0,1,1,0.1023712383613841,1,1,1.4939238692835393,0.6507520923606147,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,0
0,1,1,1.6084834273893616,1,0,0.5067138168183688,1.4984038289409487,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,0
